,Unnamed: 0,assetID,contentFeaturization.orientation,contentFeaturization.peopleCategories,contentFeaturization.foregroundColors,contentFeaturization.backgroundColors,contentFeaturization.tags,overallTone_cool,overallTone_neutral,overallTone_warm,visualContentDensity_high,visualContentDensity_low,visualContentDensity_unknown,visualAttentionSpread_high,visualAttentionSpread_low,visualAttentionSpread_unknown,tags_active_wear,tags_apparel,tags_athlete,tags_back,tags_bed,tags_blonde,tags_bodysuit,tags_boxer,tags_build,tags_business,tags_camera,tags_camisole,tags_chair,tags_checkered,tags_coat,tags_construction,tags_corset,tags_cotton,tags_couch,tags_crop_top,tags_dance,tags_design,tags_dress,tags_fabric,tags_face,tags_flower,tags_gold,tags_hair,tags_hairstyle,tags_hand,tags_hip,tags_holding,tags_illustration,tags_jacket,tags_knee,tags_knit,tags_lace,tags_laying,tags_leg,tags_leggings,tags_leopard_print,tags_lingerie,tags_logo,tags_long_hair,tags_midi_dress,tags_muscular,tags_neck,tags_neoprene,tags_orange,tags_pajamas,tags_posing,tags_robe,tags_satin,tags_shirt,tags_shorts,tags_shoulders,tags_sign,tags_sitting,tags_skin,tags_skirt,tags_spandex,tags_sports_bra,tags_stand,tags_standing,tags_stocking,tags_stomach,tags_strap,tags_stretch,tags_striped,tags_style,tags_sweater,tags_symbol,tags_tan,tags_tank_top,tags_template,tags_text,tags_textile,tags_thigh,tags_torso,tags_underpants,tags_underwear,tags_waist,tags_wear,tags_wearing,tags_yoga,tags_yoga_pants,foregroundColors_beige,foregroundColors_black,foregroundColors_brown,foregroundColors_cream,foregroundColors_cyan,foregroundColors_dark_blue,foregroundColors_dark_brown,foregroundColors_dark_gray,foregroundColors_dark_pink,foregroundColors_dark_red,foregroundColors_gray,foregroundColors_khaki,foregroundColors_lavender,foregroundColors_light_blue,foregroundColors_lilac,foregroundColors_off_white,foregroundColors_olive,foregroundColors_orange,foregroundColors_pink,foregroundColors_plum,foregroundColors_red,foregroundColors_royal_blue,foregroundColors_silver,foregroundColors_violet,foregroundColors_white,backgroundColors_beige,backgroundColors_black,backgroundColors_brown,backgroundColors_cream,backgroundColors_cyan,backgroundColors_dark_blue,backgroundColors_dark_brown,backgroundColors_dark_gray,backgroundColors_dark_pink,backgroundColors_gray,backgroundColors_khaki,backgroundColors_light_blue,backgroundColors_lilac,backgroundColors_off_white,backgroundColors_orange,backgroundColors_pink,backgroundColors_silver,backgroundColors_white
114,114,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40859/HNS_40859_GreyDaze_Front.jpg,portrait,"['person', 'kid', 'girl']","['gray', 'orange', 'khaki']","['white', 'off_white']","['leopard_print', 'underpants', 'wear', 'wearing', 'shorts', 'underwear']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
115,115,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40859/HNS_40859_LatteLift_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['lace', 'underpants', 'cotton', 'posing', 'stand', 'waist', 'wear', 'wearing', 'tan', 'underwear', 'shorts', 'lingerie', 'skin', 'standing']",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,116,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40859/HNS_40859_NavyRomanceFloralNavy_Front.jpg,portrait,"['person', 'kid', 'woman']","['dark_blue', 'orange', 'khaki']","['white', 'off_white']","['lace', 'underpants', 'wear', 'wearing', 'style', 'shorts', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
117,117,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40859/HNS_40859_Navy_Front.jpg,portrait,"['person', 'kid', 'woman']","['dark_blue', 'orange', 'khaki']","['white', 'off_white']","['leg', 'underpants', 'active_wear', 'lace', 'leggings', 'wear', 'wearing', 'shorts', 'underwear', 'sports_bra', 'lingerie', 'back']",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
118,118,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40859/HNS_40859_SteelGreyDot_Front.jpg,portrait,"['person', 'kid', 'woman']","['gray', 'orange', 'khaki']","['white', 'off_white']","['lace', 'cotton', 'underpants', 'wear', 'wearing', 'shorts', 'underwear', 'lingerie']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
119,119,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40859/HNS_40859_White_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'off_white']","['orange', 'white', 'off_white']","['underpants', 'posing', 'wear', 'wearing', 'underwear', 'lingerie', 'bed', 'sitting']",0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
120,120,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0002/HNS_DM0002_BlackDot_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'dark_gray', 'black', 'khaki']","['white', 'off_white']","['leg', 'underpants', 'active_wear', 'wear', 'thigh', 'waist', 'apparel', 'wearing', 'tan', 'shorts', 'underwear', 'sports_bra', 'lingerie', 'skin', 'back']",0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
121,121,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0002/HNS_DM0002_Black_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'dark_gray', 'khaki']","['white', 'off_white']","['leg', 'underpants', 'active_wear', 'leggings', 'wear', 'thigh', 'waist', 'apparel', 'wearing', 'tan', 'shorts', 'underwear', 'sports_bra', 'lingerie', 'skin', 'back']",0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
122,122,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0002/HNS_DM0002_CharcoalHeather_Front.jpg,portrait,"['person', 'kid', 'girl', 'woman']","['orange', 'dark_gray', 'khaki']","['white', 'off_white']","['leg', 'cotton', 'underpants', 'active_wear', 'waist', 'wear', 'apparel', 'wearing', 'shorts', 'underwear', 'sports_bra', 'back']",0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
123,123,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0002/HNS_DM0002_DenimHeather_Front.jpg,portrait,"['person', 'kid', 'girl', 'woman']","['orange', 'khaki', 'light_blue']","['white', 'off_white']","['cotton', 'underpants', 'boxer', 'waist', 'wear', 'apparel', 'wearing', 'shorts', 'underwear', 'sports_bra', 'lingerie', 'back']",0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
124,124,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0002/HNS_DM0002_GreyHeather_Front.jpg,portrait,"['person', 'kid', 'girl', 'woman']","['gray', 'orange', 'khaki']","['white', 'off_white']","['leg', 'underpants', 'cotton', 'boxer', 'waist', 'wear', 'apparel', 'wearing', 'underwear', 'shorts', 'lingerie', 'skin', 'back']",0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
125,125,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0002/HNS_DM0002_PinkRibbonStripe_Front.jpg,portrait,"['person', 'kid', 'girl']","['orange', 'khaki', 'pink']",['white'],"['cotton', 'underpants', 'posing', 'wear', 'apparel', 'style', 'wearing', 'tan', 'underwear', 'shorts', 'lingerie', 'skin', 'striped']",0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,126,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0002/HNS_DM0002_StarlightBlue_Front.jpg,portrait,"['person', 'kid', 'girl', 'woman']","['dark_red', 'brown', 'light_blue']","['white', 'off_white', 'light_blue']","['leg', 'underpants', 'cotton', 'posing', 'boxer', 'wear', 'apparel', 'wearing', 'shorts', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
127,127,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0002/HNS_DM0002_StoneCrushBlueLovelyStem_Front.jpg,portrait,"['person', 'kid', 'woman']","['lavender', 'dark_blue', 'violet']","['orange', 'brown', 'off_white']","['active_wear', 'underpants', 'athlete', 'leggings', 'wear', 'yoga', 'wearing', 'shorts', 'underwear', 'sports_bra']",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
128,128,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0035/HNS_DM0035_Black_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'dark_gray', 'black']","['white', 'off_white']","['leg', 'underpants', 'active_wear', 'posing', 'stand', 'leggings', 'knee', 'thigh', 'wear', 'waist', 'wearing', 'shorts', 'underwear', 'sports_bra', 'back', 'holding', 'standing']",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
129,129,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0035/HNS_DM0035_Nude1Transparent_Front.jpg,portrait,"['person', 'kid', 'girl']","['orange', 'brown']",['white'],"['leg', 'underpants', 'posing', 'stand', 'leggings', 'wear', 'waist', 'wearing', 'tan', 'underwear', 'shorts', 'lingerie', 'holding', 'standing']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,130,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0038/HNS_DM0038_Black_Front.jpg,portrait,"['person', 'woman']","['brown', 'orange', 'dark_brown', 'black']","['white', 'off_white']","['posing', 'hair', 'wear', 'bodysuit', 'wearing', 'underwear', 'lingerie', 'camisole', 'dress']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
131,131,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0038/HNS_DM0038_White_Front.jpg,portrait,"['person', 'woman']","['brown', 'khaki', 'off_white']","['white', 'off_white']","['posing', 'wear', 'apparel', 'wearing', 'underwear', 'shirt', 'tank_top', 'camisole']",0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
132,132,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0049/HNS_DM0049_BeigeSwingLace_Front.jpg,portrait,"['person', 'kid', 'girl']","['orange', 'khaki', 'brown', 'pink']","['white', 'off_white']","['leg', 'lace', 'underpants', 'wear', 'bodysuit', 'waist', 'wearing', 'tan', 'underwear', 'lingerie', 'skin']",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
133,133,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0049/HNS_DM0049_BlackLace_Front.jpg,portrait,"['person', 'kid', 'woman']","['dark_gray', 'dark_brown', 'black']","['orange', 'white', 'khaki', 'off_white']","['leg', 'lace', 'underpants', 'posing', 'waist', 'wear', 'wearing', 'underwear', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
134,134,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0049/HNS_DM0049_BlackSwingLace_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'brown', 'black', 'khaki']","['white', 'off_white']","['leg', 'underpants', 'posing', 'waist', 'thigh', 'wear', 'wearing', 'tan', 'underwear', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
135,135,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0049/HNS_DM0049_CaramelSwingLace_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['posing', 'wear', 'wearing', 'tan', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,136,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0049/HNS_DM0049_Navy_Front.jpg,portrait,"['person', 'woman']","['dark_blue', 'orange', 'brown', 'khaki']","['orange', 'white', 'dark_blue']","['lace', 'underpants', 'waist', 'bodysuit', 'wear', 'wearing', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
137,137,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0049/HNS_DM0049_Nude1TransparentLace_Front.jpg,portrait,"['person', 'woman']","['orange', 'dark_brown', 'brown']","['orange', 'white', 'beige']","['lace', 'underpants', 'posing', 'wear', 'waist', 'bodysuit', 'wearing', 'tan', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
138,138,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0049/HNS_DM0049_PinkPirouette_Front.jpg,portrait,"['person', 'woman']","['orange', 'pink']","['white', 'off_white']","['lace', 'underpants', 'waist', 'wear', 'wearing', 'style', 'underwear', 'lingerie', 'skin']",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
139,139,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0049/HNS_DM0049_SpicyBronzeLace_Front.jpg,portrait,"['person', 'woman']","['orange', 'khaki']","['white', 'off_white']","['leg', 'lace', 'underpants', 'waist', 'wear', 'wearing', 'tan', 'underwear', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
140,140,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0051/HNS_DM0051_BeigeSwingLace_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'pink']","['lace', 'underpants', 'posing', 'wear', 'waist', 'wearing', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
141,141,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM0051/HNS_DM0051_BlackLace_Front.jpg,portrait,"['person', 'woman']","['dark_gray', 'orange', 'brown', 'pink']","['white', 'pink', 'off_white']","['leg', 'lace', 'underpants', 'posing', 'waist', 'thigh', 'wear', 'wearing', 'corset', 'underwear', 'lingerie', 'skin', 'stocking', 'back', 'hip']",0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
